,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,collection_date,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),investigation_type,project_name,sample_name,sequencing_method,sewage_type,wastewater_type,wastewater/sludge_environmental_package,rundate,experiment_id,SRA_id,sample,geo_loc_name,ww_population,ww_sample_duration,ww_sample_matrix,isolation_source,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,fasta_file,collection_site_id,sequenced_by,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,ww_population_source,purpose_of_ww_sampling,concentration_method,extraction_method,extraction_control,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_flow,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_processing_protocol,collection_time,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,ww_pre_treatment,ww_surv_target_2,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,ww_surv_target_2_gene,ww_surv_target_2_known_present,purpose_of_ww_sequencing,quality_control_method,quality_control_method_version,quality_control_determination,quality_control_issues,dehosting_method,geo_loc_ENA,site id
SRR25657528,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657528,SRX21383270,,USA: Indiana,21600.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,in,8512.G,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,6NFuHQTukKVv
SRR25657363,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657363,SRX21383434,,USA: Iowa,75849.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ia,7974.G,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,iAP2GPxWiEo9
SRR25657464,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657464,SRX21383334,,USA: Florida,463672.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,fl,9345.N,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,6rtqdVKui6Fi
SRR25657356,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657356,SRX21383441,,USA: Hawaii,49000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,hi,10794.P,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,UA4HZv8jdaGR
SRR25657393,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657393,SRX21383404,,USA: New York,728123.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nz,9354.S,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,grLsY4RKbeBn
SRR25657269,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657269,SRX21383163,,USA: Pennsylvania,4000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,7486.I,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,9YMmroexWN9s
SRR25657258,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657258,SRX21383174,,USA: Pennsylvania,6800.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10422.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,jPqsHLKP4ae3
SRR25657400,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657400,SRX21383397,,USA: South Carolina,30000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,sc,8034.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,jptCCtFaD2Dv
SRR25657259,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657259,SRX21383173,,USA: Pennsylvania,67000.0,23,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10443.R,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,4ZUh5BKTrkxZ
SRR25657470,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657470,SRX21383328,,USA: Kansas,73829.0,23,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ks,7747.AB,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,7e4ndjkntkkJ
SRR25657485,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657485,SRX21383313,,USA: South Dakota,13289.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,sd,10778.F,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,gdCo2UCc3nGi
SRR25657522,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657522,SRX21383276,,USA: Texas,170000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,tx,11010.D,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,fyiHNrJQTnB2
SRR25657348,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657348,SRX21383449,,USA: Connecticut,75000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ct,10988.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,K45JbJKEBLKa
SRR25657261,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657261,SRX21383171,,USA: Pennsylvania,15700.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10467.K,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,HsWRfjFEmcJL
SRR25657461,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657461,SRX21383337,,USA: New York,588772.0,21,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nz,10727.AI,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,VvryaaQFSPRD
SRR25657550,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657550,SRX21383248,,USA: Florida,277823.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,fl,9348.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,hT7AKtZiq8nf
SRR25657398,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657398,SRX21383399,,USA: North Carolina,3500.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nc,9080.D,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,C6G6YTiyXYMR
SRR25657350,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657350,SRX21383447,,USA: Florida,96136.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,fl,10348.F,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,TcnQSvbKdgqE
SRR25657379,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657379,SRX21383418,,USA: New York,90474.0,21,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nz,10727.AJ,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,P6J4ancsxZ3n
SRR25657468,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657468,SRX21383330,,USA: California,13000.0,23,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ca,10415.K,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,T4sZ9Xuvaggr
SRR25657262,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657262,SRX21383170,,USA: Pennsylvania,28809.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10392.L,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,j7RuqjsQ5eKs
SRR25657364,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657364,SRX21383433,,USA: Arkansas,42323.0,23,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ar,9300.H,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,9XvwbWESfCwV
SRR25657368,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657368,SRX21383429,,USA: Florida,50000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,fl,9348.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,5tBmGMF6trbW
SRR25657491,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657491,SRX21383279,,USA: Alabama,11000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,al,10413.G,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,WkNZ2xhNcF2x
SRR25657436,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657436,SRX21383362,,USA: New York,192050.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nz,9354.V,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,ZCUouhYrLiTZ
SRR25657475,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657475,SRX21383323,,USA: Texas,30000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,tx,10894.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,4cswVQjREada
SRR25657268,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657268,SRX21383164,,USA: Pennsylvania,200000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10419.C,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,TWAfC5JP8JXw
SRR25657459,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657459,SRX21383339,,USA: North Carolina,10000.0,23,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,nc,11032.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,7aWbMcjvUEKS
SRR25657260,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657260,SRX21383172,,USA: Pennsylvania,14194.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,pa,10455.L,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,L5MFY7QmGVB5
SRR25657538,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657538,SRX21383260,,USA: Massachusetts,12000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ma,9130.A,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,Vd5sgvsKjoQZ
SRR25657497,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657497,SRX21383301,,USA: Texas,120000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,tx,10894.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,JMg78eLjrPKj
SRR25657524,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657524,SRX21383274,,USA: Washington,7125.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,wa,10715.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,emyhD4d5teWz
SRR25657492,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657492,SRX21383306,,USA: Hawaii,52000.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,hi,10794.R,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,8ttbXC4LfoEv
SRR25657536,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657536,SRX21383262,,USA: California,50000.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ca,8625.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,VhGQZz4QUjVB
SRR25657548,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657548,SRX21383250,,USA: Washington,896000.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,wa,10796.H,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,GHhXjgwjN5CV
SRR25657537,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657537,SRX21383261,,USA: Washington,173800.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,wa,8652.E,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,HNSvdfcqRTGh
SRR25657369,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657369,SRX21383428,,USA: Washington,789000.0,24,post grit removal,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,wa,10796.O,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,ZYt6JTsKQtd6
SRR25657474,,,,,,,,,,2023-08-06,,,,,,,,,,,,,,,,,SRR25657474,SRX21383324,,USA: Kansas,54985.0,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,,,Ginkgo Bioworks clinical laboratory,wastewater treatment plant,ks,7747.B,,public health surveillance community-level,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,ARTIC V5.3,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,,,,,,,,,,,,,,,,,,,,nan: nan,cr3EMcEh99zj
